date,open,high,low,close,volume
1999-06-16,1402.35,1460.17,1402.3,1460.17,2520722400
1999-06-17,1483.06,1501.02,1450.2,1501.01,3648613600
1999-06-18,1511.88,1516.13,1480.98,1498.92,3611750400
1999-06-21,1506.83,1546.61,1503.4,1546.41,3069874800
1999-06-22,1551.88,1564.45,1524.5,1564.44,3170866000
1999-06-23,1571.27,1606.5,1566.63,1606.5,3026881600
1999-06-24,1615.63,1654.55,1611.99,1654.11,3762046800
1999-06-25,1665.99,1705.21,1591.08,1593.86,5781329600
1999-06-28,1606.28,1693.16,1606.28,1693.16,4138804000
1999-06-29,1722.74,1742.15,1691.34,1739.21,4010595600
1999-06-30,1755.56,1756.18,1666.01,1689.43,4885793200
1999-07-01,1678.84,1678.84,1540.03,1560.79,3125692400
1999-07-02,1570.56,1620.54,1532.44,1613.53,3438446000
1999-07-05,1627.25,1630.38,1573.73,1581.82,2420616000
1999-07-06,1568.83,1580.23,1504.37,1517.25,1796701800
1999-07-07,1515.16,1568.67,1507.55,1568.65,1571058300
1999-07-08,1579.14,1591.13,1560.43,1577.99,1439774800
1999-07-09,1577.79,1594.58,1563.16,1584.75,1342293500
1999-07-12,1588.38,1589.9,1545.56,1559.73,1408012200
1999-07-13,1547.34,1547.34,1511.43,1524.82,1240941300
1999-07-14,1526.98,1559.66,1526.22,1559.52,1120583500
1999-07-15,1565.04,1567.83,1545.07,1549.34,1597118400
1999-07-16,1547.46,1547.61,1512.78,1519.74,1493360200
1999-07-19,1500.45,1509.99,1473.23,1479.08,1235310800
1999-07-20,1476.03,1574.75,1471.51,1574.6,1730846000
1999-07-21,1586.89,1626.95,1573.7,1609.81,2792006800
1999-07-22,1606.86,1606.86,1548.5,1550.73,1782073600
1999-07-23,1552.25,1597.18,1552.24,1585.98,1329348300
1999-07-26,1592.41,1607.07,1587.38,1602.03,1245122900
1999-07-27,1605.37,1607.05,1580.82,1590.71,1161682600
1999-07-28,1592.45,1609.79,1584.25,1597.2,1070056100
1999-07-29,1610.12,1615.75,1585.84,1595.86,874300800
1999-07-30,1599.94,1605.27,1587.34,1601.46,1456165600
1999-08-02,1607.06,1622.38,1603.37,1616.28,1165873200
1999-08-03,1622.3,1626.91,1609.12,1626.84,1262797300
1999-08-04,1630.99,1649.26,1630.99,1649.13,1528650700
1999-08-05,1654.53,1658.69,1641.86,1653.54,1462166100
1999-08-06,1655.31,1656.59,1601.84,1646.59,1933093800
1999-08-09,1650.28,1651.64,1624.72,1628.84,1347972300
1999-08-10,1622.97,1623.03,1597.22,1602.15,1243992700
1999-08-11,1598.02,1607.68,1574.71,1583.4,945011500
1999-08-12,1583.51,1594.89,1566.71,1575.64,743342200
1999-08-13,1581.23,1591.49,1569.3,1571.9,667683300
1999-08-16,1568.9,1570.21,1546.84,1560.07,726984700
1999-08-17,1562.56,1596.15,1562.56,1576.41,898064300
1999-08-18,1578.26,1582.02,1555.98,1581.93,682044900
1999-08-19,1587.9,1645.84,1587.87,1637.74,1546797000
1999-08-20,1645.54,1651.17,1627.04,1628.93,1181703900
1999-08-23,1631.44,1645,1626.95,1645,1064361400
1999-08-24,1650.54,1655.14,1638.96,1648.47,1096098300
1999-08-25,1649.61,1651.09,1618.54,1625.77,926788800
1999-08-26,1622.17,1638.23,1615.86,1638.23,823946600
1999-08-27,1642.06,1644.47,1627.26,1633.9,822311600
1999-08-30,1635.55,1637.31,1614.45,1619.04,895662500
1999-08-31,1622.88,1630.01,1609.8,1627.12,735498600
1999-09-01,1627.82,1629.08,1595.96,1599.55,685913900
1999-09-02,1591.58,1614.11,1572.42,1611.96,813152100
1999-09-03,1613.3,1614.41,1583.45,1587.89,685660000
1999-09-06,1577.51,1577.56,1556.83,1560.68,553867500
1999-09-07,1558.86,1574.65,1556.74,1562.79,467062100
1999-09-08,1563.62,1581.93,1563.61,1571.6,417984100
1999-09-09,1590.71,1675.26,1590.7,1675.12,1974242000
1999-09-10,1690.03,1695.64,1656.72,1659.93,1956852600
1999-09-13,1664.51,1671.64,1656.17,1670.14,1089322200
1999-09-14,1675.71,1681.85,1668.13,1672.89,955270700
1999-09-15,1675.19,1679.14,1657.79,1662.8,1049849200
1999-09-16,1662.46,1664.96,1643.98,1645.51,731689400
1999-09-17,1644.8,1662.17,1636.48,1648.56,707628400
1999-09-20,1649.12,1651.54,1628.89,1633.84,531333500
1999-09-21,1630.02,1630.27,1617.81,1625.59,472031300
1999-09-22,1625.17,1632.41,1613.58,1617.06,396418500
1999-09-23,1618.77,1622.67,1597.12,1604.2,548542200
1999-09-24,1609.83,1631.4,1609.83,1619.33,448213600
1999-09-27,1624.46,1629.19,1598.71,1602.16,409240600
1999-09-28,1602.79,1606.02,1586.55,1591.43,409781300
1999-09-29,1593.72,1608.6,1581,1584.95,474940500
1999-09-30,1588.99,1595.01,1567.72,1570.7,455507200
1999-10-08,1568.24,1568.38,1531.8,1534.52,331275400
1999-10-11,1529.22,1538.34,1516.62,1522.48,333524000
1999-10-12,1526.45,1538.28,1526.45,1537.8,233847200
1999-10-13,1540.6,1544.45,1504.39,1507.42,362632200
1999-10-14,1504.5,1535.24,1494.94,1508.73,403342700
1999-10-15,1515.91,1550.71,1515.91,1543.8,567080800
1999-10-18,1547.27,1549.37,1499.46,1501.67,560254200
1999-10-19,1493.47,1493.49,1468.1,1470.9,486165500
1999-10-20,1469.28,1490.76,1463.43,1485.83,431173800
1999-10-21,1486.93,1488.01,1452.71,1458.53,477268700
1999-10-22,1457.64,1512.93,1457.5,1497.46,784354800
1999-10-25,1499.14,1499.39,1465.14,1468.27,516771900
1999-10-26,1467.52,1496.45,1467.51,1482.67,755550500
1999-10-27,1509.64,1537.3,1504.99,1536.82,1614689100
1999-10-28,1541.29,1542.05,1507.79,1514.53,1328165100
1999-10-29,1515.18,1520.47,1494.71,1504.56,850593400
1999-11-01,1501.74,1506.99,1488.23,1493.1,619149300
1999-11-02,1491.76,1499.87,1481.57,1487.47,445031200
1999-11-03,1488.37,1492.31,1472.73,1475.68,484565700
1999-11-04,1474.14,1474.14,1457.14,1464.83,590695400
1999-11-05,1464.6,1478.83,1460.68,1465.23,560002400
1999-11-08,1464.49,1477.14,1458.65,1471.38,478786100
1999-11-09,1474,1479.83,1461.48,1464.03,440600000
1999-11-10,1463.69,1463.73,1436.74,1450.15,679121700
1999-11-11,1449.62,1459.45,1440.98,1443.91,467745200
1999-11-12,1446.26,1452.93,1444.13,1450.33,340813800
1999-11-15,1451.55,1454.09,1436.68,1451.54,808910900
1999-11-16,1463.34,1469.6,1428.75,1431.32,831806000
1999-11-17,1429.71,1462.85,1427.36,1462.79,652597300
1999-11-18,1466.49,1498.08,1454.47,1482.45,1014759600
1999-11-19,1485.05,1489.9,1466.35,1468.47,570549600
1999-11-22,1468.22,1468.94,1457.61,1464.59,615375200
1999-11-23,1464.93,1471.91,1461.38,1466.43,418541400
1999-11-24,1466.09,1467.84,1451.03,1454.58,420711100
1999-11-25,1451.88,1451.89,1439.94,1444.24,412200900
1999-11-26,1443.44,1449.03,1441.52,1444.51,710049700
1999-11-29,1444.01,1444.59,1432.96,1435.47,524622100
1999-11-30,1433.9,1439.61,1429.55,1434.97,490813400
1999-12-01,1434.98,1447.68,1432.95,1447.12,497496900
1999-12-02,1446.69,1447.81,1433.54,1435.84,533560300
1999-12-03,1436.02,1440.54,1430.66,1437.23,454713900
1999-12-06,1436.8,1437.18,1422.73,1427,510372600
1999-12-07,1426.69,1438.04,1424.76,1428.26,466238100
1999-12-08,1428.77,1430.98,1422.05,1424.85,469682100
1999-12-09,1424.91,1424.91,1413.63,1416.73,459200100
1999-12-10,1416.37,1429.01,1413.45,1428.94,478345000
1999-12-13,1429.19,1430.41,1415.29,1417.11,504221800
1999-12-14,1415.71,1422.36,1411.07,1422.26,455119800
1999-12-15,1423.76,1461.9,1423.74,1451.06,1092271700
1999-12-16,1451.73,1451.94,1432.83,1434.87,606244800
1999-12-17,1434.63,1438.23,1416.74,1419.55,512298200
1999-12-21,1416.5,1416.5,1388.06,1395.5,566058300
1999-12-22,1393.83,1397.17,1383.57,1387.51,493602500
1999-12-23,1386.79,1387.2,1364.92,1369.46,511264300
1999-12-24,1367.69,1375.92,1352.1,1355.37,429204800
1999-12-27,1353.53,1359.08,1341.05,1345.35,512089000
1999-12-28,1346.45,1368.25,1342.94,1348.82,489571300
1999-12-29,1350.27,1358.14,1341.93,1356.93,505356700
1999-12-30,1357.82,1366.68,1357.82,1366.58,401396700
2000-01-04,1368.69,1407.52,1361.21,1406.37,903282400
2000-01-05,1407.83,1433.78,1398.32,1409.68,1057939200
2000-01-06,1406.04,1463.96,1400.25,1463.94,1348051700
2000-01-07,1477.15,1522.83,1477.15,1516.6,3486939600
2000-01-10,1531.71,1546.72,1506.4,1545.11,3125304400
2000-01-11,1547.68,1547.71,1468.76,1479.78,2192456800
2000-01-12,1473.76,1489.28,1435,1438.02,1522193400
2000-01-13,1437.45,1444.07,1418.81,1424.44,861194300
2000-01-14,1426.22,1433.47,1401.71,1408.85,744701300
2000-01-17,1408.99,1433.38,1402.66,1433.33,764797600
2000-01-18,1436.89,1443.59,1421.64,1426.62,776713000
2000-01-19,1425.87,1443.67,1425.14,1440.72,800479200
2000-01-20,1443.09,1466.9,1443.09,1466.86,1007080300
2000-01-21,1471.91,1476.46,1458.93,1465.09,1505077200
2000-01-24,1465.86,1477.41,1449.47,1477.34,1624150700
2000-01-25,1483.03,1490.46,1467.44,1476.51,1363598300
2000-01-26,1477.3,1482.46,1469.98,1481.12,1038443700
2000-01-27,1490.45,1506.92,1485.23,1506.77,1897997400
2000-01-28,1514.56,1536.35,1510.75,1535,2938816200
2000-02-14,1591.45,1674.13,1587.82,1673.94,4356913200
2000-02-15,1709.22,1746.44,1663.01,1670.67,5254342400
2000-02-16,1674.94,1695.88,1649.7,1693.11,3743554800
2000-02-17,1734.27,1770.88,1615.63,1640.65,5143906800
2000-02-18,1623.96,1668.16,1583.58,1668.09,2678535400
2000-02-21,1681.36,1697.01,1652.48,1677.14,3101120400
2000-02-22,1681.3,1687.51,1627.47,1632.29,2425177600
2000-02-23,1618.01,1630.55,1586.63,1594.93,1918572800
2000-02-24,1593.95,1634.32,1593.93,1634.31,1393287500
2000-02-25,1639.92,1650.37,1618.18,1631.58,1705805400
2000-02-28,1639.8,1704.88,1639.7,1704.86,2612794600
2000-02-29,1728.14,1733.14,1678.35,1714.58,2867874800
2000-03-01,1720.6,1721.14,1692.51,1697.74,2248767400
2000-03-02,1697.56,1721.6,1682.54,1713.01,1959349600
2000-03-03,1728.36,1750.65,1721.71,1738.02,2481549800
2000-03-06,1756.31,1762.83,1678.74,1681.09,2650470800
2000-03-07,1661.95,1694.89,1654.44,1694.8,1768501600
2000-03-08,1699.46,1726.04,1690.12,1726.03,1974594400
2000-03-09,1734.77,1741.22,1714.92,1732.35,1787738000
2000-03-10,1731.94,1743.14,1701.79,1705.05,1587236400
2000-03-13,1706.77,1729.01,1706.35,1728.88,1982662600
2000-03-14,1690.65,1700.37,1636.89,1685.35,2287044400
2000-03-15,1680.3,1695.16,1676.54,1681.47,1678216400
2000-03-16,1671.1,1671.18,1596.07,1607.53,1979159000
2000-03-17,1602.36,1661.98,1602.34,1658.6,1533672400
2000-03-20,1646.31,1699.28,1641.77,1699.25,1817380000
2000-03-21,1704.09,1713.21,1692.68,1710.32,1635110200
2000-03-22,1713.24,1726.59,1711.16,1720.45,1465842100
2000-03-23,1724.19,1747.28,1711.41,1747.24,1674314100
2000-03-24,1761.44,1770.26,1729.48,1730.5,2203672000
2000-03-27,1736.7,1776.02,1736.7,1775.91,1992731200
2000-03-28,1788.83,1799.95,1774.48,1791.44,2448436800
2000-03-29,1797.88,1803.83,1763.62,1788.81,2302668200
2000-03-30,1793.68,1811.06,1790.85,1810.98,2930543200
2000-03-31,1810.55,1810.9,1780.41,1800.23,2334036400
2000-04-03,1799.58,1816.86,1798.25,1801,1886111200
2000-04-04,1795.16,1795.16,1755.98,1760.69,1712827200
2000-04-05,1756.3,1776.72,1746.3,1771.2,1360323900
2000-04-06,1775.78,1809.17,1775.68,1809.14,1500703300
2000-04-07,1816.79,1822.62,1807.54,1819.9,1608126300
2000-04-10,1826.61,1831.85,1815.99,1826.06,1680915200
2000-04-11,1826.4,1828.06,1812.01,1821.17,1424547700
2000-04-12,1822.4,1823.83,1785.33,1807.33,1364303300
2000-04-13,1807.84,1832.08,1807.71,1831.55,1654905800
2000-04-14,1835.86,1840.19,1820.67,1833.67,1790547200
2000-04-17,1829.62,1829.93,1778.88,1795.06,1982174000
2000-04-18,1794.34,1813.57,1779.29,1813.5,1320473400
2000-04-19,1819.08,1831.57,1817.21,1828.71,1276616000
2000-04-20,1831.66,1847.51,1831.49,1847.03,1653310800
2000-04-21,1851.31,1858.27,1834.85,1841.06,1624462900
2000-04-24,1844.7,1848.97,1827.17,1837.4,1642779100
2000-04-25,1838.05,1841.86,1815.63,1833.47,1077140400
2000-04-26,1835.67,1842.89,1826.39,1832.78,1016383800
2000-04-27,1835.6,1840.57,1803.58,1806.83,1233293400
2000-04-28,1805.5,1836.33,1797.71,1836.32,1097131200
2000-05-08,1848.17,1852.9,1828.1,1836.64,895863100
2000-05-09,1839,1839.29,1799.82,1806.64,911762100
2000-05-10,1801.43,1801.64,1750.01,1752.69,943105900
2000-05-11,1750.86,1762.13,1718.89,1724.05,843716900
2000-05-12,1725.87,1740.95,1715.06,1720.61,740417900
2000-05-15,1722.64,1726.72,1695.53,1704.59,709465400
2000-05-16,1706.73,1725.9,1706.73,1724.54,533545300
2000-05-17,1727.43,1736.27,1722.71,1725.4,525767900
2000-05-18,1725.6,1758.54,1719.84,1758.54,835414200
2000-05-19,1761.79,1777.98,1754.88,1777.83,955398700
2000-05-22,1785.89,1830.93,1783.3,1824.74,1465531100
2000-05-23,1834.44,1836.99,1811.58,1832.08,1246957100
2000-05-24,1835.56,1861.48,1831.84,1855.49,1586085800
2000-05-25,1866.56,1880.72,1860.78,1880.7,1680910400
2000-05-26,1885.75,1890.69,1860.92,1879.62,2060252200
2000-05-29,1885.55,1900.67,1882.74,1898.75,1802915400
2000-05-30,1903.53,1908.31,1868.61,1877.47,1651899900
2000-05-31,1875.46,1894.58,1869.34,1894.55,1576023000
2000-06-01,1900.53,1906.82,1890,1903.49,1465459400
2000-06-02,1906.16,1916.25,1897.71,1916.25,1784034800
2000-06-05,1921.97,1930.34,1889.82,1899.09,2921614400
2000-06-06,1898.59,1925.55,1891.67,1925.54,1712012400
2000-06-07,1934.38,1940.22,1921.38,1935.03,1557392500
2000-06-08,1937.2,1938.55,1913.37,1925.21,1708662000
2000-06-09,1926.15,1929.95,1896.06,1900.79,1518552400
2000-06-12,1896.43,1912.59,1884.62,1912.56,1203959400
2000-06-13,1918.19,1938.67,1917.19,1938.67,1442766300
2000-06-14,1944.44,1949.17,1929.71,1932.29,1615082700
2000-06-15,1933.06,1942.33,1925.91,1942.29,1411675700
2000-06-16,1945.7,1947.46,1919.4,1926.94,1470605100
2000-06-19,1924.69,1926.98,1910.47,1915.21,1188086900
2000-06-20,1913.07,1913.07,1888.08,1895.35,1013549500
2000-06-21,1894.78,1913.15,1894.63,1913.13,834891000
2000-06-22,1918.16,1921.15,1906.3,1913.9,905429300
2000-06-23,1915.31,1939.63,1913.65,1939.63,1199392200
2000-06-26,1946.7,1953.34,1943.25,1948.64,1406204800
2000-06-27,1949.78,1952.46,1938.14,1942.9,1198005200
2000-06-28,1943.98,1953.06,1940.05,1947.48,1123954000
2000-06-29,1949.85,1951.13,1924.47,1937.26,1191984100
2000-06-30,1937.84,1941.4,1924.97,1928.11,1246758400
2000-07-03,1917.44,1917.45,1890.53,1895.64,1577223800
2000-07-04,1891.21,1907.94,1888.25,1907.93,1440475600
2000-07-05,1910.42,1918.91,1904.47,1909.19,1302842800
2000-07-06,1909.24,1910.05,1896.66,1902.55,980290300
2000-07-07,1904.09,1932.83,1904.09,1932.79,1165036200
2000-07-10,1938.84,1948.06,1932.96,1948.02,1452462700
2000-07-11,1952.26,1960.6,1947.67,1960.54,1443838800
2000-07-12,1965.23,1974.41,1960.35,1973.37,1391952600
2000-07-13,1978.55,1984.07,1963.55,1979.2,1816010800
2000-07-14,1981.78,1987.22,1972.62,1987.19,1621570900
2000-07-17,1992.89,1997.94,1980.22,1982.48,1584549600
2000-07-18,1982.5,1993.99,1981.74,1993.99,1756323600
2000-07-19,2000.33,2004.46,1987.42,1998.43,2913858800
2000-07-20,1999.09,2003.8,1979.88,1991.56,1737083600
2000-07-21,1994.42,1998.35,1991.84,1996.34,1173260100
2000-07-24,1998.25,1999.9,1982.88,1989.24,1189727300
2000-07-25,1990.15,1997.85,1989.09,1996.58,1127278900
2000-07-26,1999.44,2012.4,1999.4,2012.32,1516356700
2000-07-27,2017.46,2025,2004.55,2012.35,1739815600
2000-07-28,2014.11,2016.94,2006.17,2012.79,1489665700
2000-07-31,2016.14,2023.57,2008.64,2023.54,1717384400
2000-08-01,2027.01,2031.93,2023.45,2028.15,2118798400
2000-08-02,2030.79,2033.19,2018.48,2030.68,2390531600
2000-08-03,2032.94,2038.65,2030.1,2036.3,1832131800
2000-08-04,2037.47,2041.28,2013.45,2026.36,1959713600
2000-08-07,2025.18,2039.42,2017.9,2039.42,1371647400
2000-08-08,2042.75,2050.07,2040.78,2049.92,1373800000
2000-08-09,2051.65,2061.28,2048.49,2061.18,1635086500
2000-08-10,2065.31,2067.75,2053.86,2065.94,1737942800
2000-08-11,2067.78,2070.3,2055.2,2062.67,1531396300
2000-08-14,2065.94,2076.33,2065.94,2076.3,1517075700
2000-08-15,2079.07,2082.74,2066.16,2076.82,1347927900
2000-08-16,2078.49,2083.47,2072.98,2083.47,1542030300
2000-08-17,2086.81,2092.33,2086.56,2091.59,1392576000
2000-08-18,2093.63,2097.32,2086.75,2090.18,1256434400
2000-08-21,2095.38,2108.88,2093.42,2108.69,1585930300
2000-08-22,2112.02,2114.52,2074.52,2074.7,1605273300
2000-08-23,2064.05,2080.14,1980.35,2057.92,2637889600
2000-08-24,2058.53,2073.95,2043.21,2071.16,1724685600
2000-08-25,2073.72,2086.72,2066.33,2086.7,1229048300
2000-08-28,2092.12,2100.7,2085.6,2100.59,1383249700
2000-08-29,2103.03,2105.63,2094.61,2105.48,1452168400
2000-08-30,2107.02,2108.1,2075.16,2076.14,1338050600
2000-08-31,2062.84,2064.76,2019.45,2021.2,1611062400
2000-09-01,2009.15,2026.35,1997.72,1999.86,1279555400
2000-09-04,1994.89,2010.6,1981.23,2010.6,984028900
2000-09-05,2015.06,2020.85,1959.59,1963.79,985113000
2000-09-06,1955.5,1964.27,1923.6,1925.91,1101726700
2000-09-07,1929.3,1963.23,1929.3,1950.66,846665700
2000-09-08,1955.15,1963.89,1945.92,1959.31,722321700
2000-09-11,1963.27,1972.08,1956.08,1972.04,735543400
2000-09-12,1975.41,1979.32,1965.4,1979.1,668886400
2000-09-13,1980.53,1995.32,1975.13,1988.94,888941500
2000-09-14,1989.97,1992.37,1973.02,1979.51,646759100
2000-09-15,1978.04,1978.47,1966.88,1978.43,633116400
2000-09-18,1979.53,1981.13,1946.18,1946.75,689253800
2000-09-19,1937.32,1937.37,1895.49,1903.15,919539900
2000-09-20,1902.91,1922.3,1892.28,1922.29,704339500
2000-09-21,1924.83,1927.52,1905.65,1907.31,639455400
2000-09-22,1904.57,1904.57,1888.09,1891.98,668312300
2000-09-25,1889.9,1896.72,1874.21,1875.91,475970200
2000-09-26,1878.31,1890.67,1878.05,1887.83,435829100
2000-09-27,1889.88,1914.11,1889.87,1914.09,432715900
2000-09-28,1915.5,1917.06,1886.94,1889.29,504991900
2000-09-29,1888.2,1910.49,1888.07,1910.16,468232600
2000-10-09,1912.08,1915.5,1897.24,1915.35,516677600
2000-10-10,1917.9,1942.17,1917.68,1942.15,667750500
2000-10-11,1944.25,1948.01,1931.46,1933.73,725288800
2000-10-12,1933.14,1933.33,1918.47,1926.32,722605500
2000-10-13,1927.35,1932.32,1911.36,1918.16,664271800
2000-10-16,1917.45,1917.56,1897.91,1902.81,608503600
2000-10-17,1902.07,1909.49,1896.95,1909.49,417493600
2000-10-18,1911.71,1922.85,1911.71,1922.85,575503200
2000-10-19,1925.21,1927.37,1911.18,1913.42,596505700
2000-10-20,1913.16,1947.47,1912.38,1947.46,938766000
2000-10-23,1952.96,1960.86,1945.67,1958.94,857797300
2000-10-24,1960.37,1962.13,1945.53,1956.34,635728300
2000-10-25,1957.38,1978.99,1957.31,1977.25,1150654400
2000-10-26,1979.3,1980.63,1962.2,1967.67,1065276400
2000-10-27,1968.17,1971.79,1957.74,1967.41,903711100
2000-10-30,1967.65,1974.24,1962.81,1973.58,993944800
2000-10-31,1974.53,1979.99,1956.42,1961.29,909042100
2000-11-01,1961.08,1977.37,1959.72,1977.36,850193900
2000-11-02,1981.77,1992.86,1980.89,1984.26,893385000
2000-11-03,1984.99,1989.11,1977.21,1981.63,932081700
2000-11-06,1983.07,1992.88,1982.75,1991.17,999681900
2000-11-07,1993.45,1997.08,1990.06,1997.08,789874600
2000-11-08,1999.15,2012.99,1998.35,2012.91,925427200
2000-11-09,2016.22,2032.52,2014.84,2032.48,1405162700
2000-11-10,2037.08,2051.34,2033.63,2047.46,1396589900
2000-11-13,2054.48,2071.69,2053.44,2070.79,1440877600
2000-11-14,2072.79,2085.12,2055.21,2085.12,1244877600
2000-11-15,2087.28,2092.65,2074.38,2081.91,1333426600
2000-11-16,2081.14,2096.05,2080.61,2095.98,1282182000
2000-11-17,2098.89,2104.7,2084.9,2093.24,1180132600
2000-11-20,2092.59,2101.4,2078.28,2101.39,1310295900
2000-11-21,2104.07,2112.91,2095.58,2097.98,1247971800
2000-11-22,2097.28,2113.35,2091.62,2113.3,1214670700
2000-11-23,2119.16,2125.72,2109.22,2119.44,1249207600
2000-11-24,2119.01,2125.41,2045.51,2053.37,1649756100
2000-11-27,2041.16,2062.81,2031.93,2049.67,1058782500
2000-11-28,2052.78,2079.48,2052.78,2079.4,858896500
2000-11-29,2081.5,2082.9,2055.94,2067.5,994362800
2000-11-30,2067.07,2072.29,2057.04,2070.61,846555000
2000-12-01,2073.09,2082.03,2071.5,2081.84,1228528600
2000-12-04,2084.48,2092.32,2077.81,2092.14,1422884900
2000-12-05,2094.99,2097.29,2085.8,2091.67,1389586400
2000-12-06,2093,2095.44,2070.35,2075.63,1138332500
2000-12-07,2072.53,2078.14,2060.73,2075.04,968736100
2000-12-08,2074.57,2083.27,2069.66,2073.16,1158323400
2000-12-11,2072.28,2072.48,2039,2046.08,1198653400
2000-12-12,2045.17,2059.05,2037.9,2059.05,1099182800
2000-12-13,2057.38,2059.6,2050.18,2056.12,938510200
2000-12-14,2057,2059.27,2046.94,2051.08,1419281200
2000-12-15,2052.79,2055.61,2036.88,2039.36,1320590700
2000-12-18,2038.45,2044.56,2024.29,2044.55,1126258800
2000-12-19,2047.35,2056.76,2046.03,2049.03,1136818300
2000-12-20,2050.07,2071.31,2048.64,2071.27,1192071800
2000-12-21,2075.56,2086.94,2074.34,2076.89,1249834800
2000-12-22,2078.43,2079.97,2066.22,2069.77,1203266000
2000-12-25,2071.57,2075.21,2062.04,2068.17,1206101200
2000-12-26,2070.38,2076.41,2068.81,2076.27,1042805500
2000-12-27,2077.72,2079.76,2056,2058.24,1176163200
2000-12-28,2054.52,2061.05,2047.74,2053.7,1384240000
2000-12-29,2055.83,2073.88,2055.51,2073.48,1365868000
2001-01-02,2077.08,2103.54,2074.88,2103.47,933898000
2001-01-03,2108.25,2123.9,2105.5,2123.9,1190429100
2001-01-04,2125.49,2127.42,2113.18,2117.41,1026457600
2001-01-05,2117.66,2125.38,2114.06,2125.3,1017035900
2001-01-08,2128.6,2131.98,2092.1,2102.06,1157434100
2001-01-09,2099.32,2111.1,2082.84,2101.14,877882100
2001-01-10,2102.09,2125.67,2102.07,2125.62,951907600
2001-01-11,2129.61,2131.37,2117.03,2119.14,1026042800
2001-01-12,2116.85,2117.73,2100.27,2104.75,797738800
2001-01-15,2097.09,2097.09,2030.29,2032.44,950702000
2001-01-16,2018.3,2045.95,2007.71,2045.89,843106700
